genotype_as_str,fitness,depth,number_of_the_generation,time_since_the_start_of_the_evolution,seed
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(2)/np.sin(np.tanh(0))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.044629405987568,22,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sin(((6/(5/(2 - x3))) + np.exp((x0 + x0)))))))))))))))),0.045005575428766244,28,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh((x3/np.log(1 + np.abs(np.tanh(np.exp((5 * (((np.sin((x1 + 2)) - np.sin(np.exp(8))) * 6) - x3))))))))))),0.045089514243147194,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(8)))))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.045102869758262,28,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((7/np.tanh(0))))))),0.04523537887064439,14,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((5/(np.log(1 + np.abs(0)) * x3))))))),0.04523537887064439,16,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((7/np.tanh(0))))))),0.04523537887064439,14,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh((np.log(1 + np.abs(np.sin(np.sqrt(np.abs(x0)))))/np.log(1 + np.abs(np.tanh(np.exp((5 * (((np.tanh(0) - np.sin(np.exp(x3))) * 6) - x3))))))))))),0.04598212818274046,28,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh((x3/np.log(1 + np.abs(np.tanh(np.exp((5 * (((np.tanh(0) - x0) * 6) - x3))))))))))),0.046022098769923525,26,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(x0)))))))))))),0.04636106113614815,18,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(((np.tanh(0) - np.sin(np.exp(8))) * x0)))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.04670755647142555,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.sqrt(np.abs((x1 - ((6 + np.tanh(5)) + (np.sqrt(np.abs(9))/x2))))))/(((np.sin(2)/np.sin((2 - ((0/x4) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.04725583191727378,28,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sqrt(np.abs((2/4))))))))))))))),0.048403974835850794,22,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin((np.tanh(0) - np.sin(np.exp(8)))) * (np.log(1 + np.abs(np.exp(np.log(1 + np.abs(np.tanh(np.exp(8)))))))/9)))))),0.04871363845552292,20,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((((0/(5 - x4)) + np.tanh(np.sin(x2))) * (np.log(1 + np.abs(np.exp(np.tanh(np.tanh((np.tanh((x0 + x0)) + ((np.sin(3) * 3) + 0)))))))/9)))))),0.05105980549978682,26,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.tanh(8)))))))))))),0.05235803521413243,18,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh((x3 * (x0 - x3)))))),0.05275414529103499,12,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh((x4/2))))),0.05370091468599723,10,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(8)))),0.05423538031509263,8,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh((x4/np.log(1 + np.abs((6 + np.tanh(8))))))))),0.05469338280595465,16,14,71.42699527740479,0
np.log(1 + np.abs(np.sin(np.sqrt(np.abs(np.tanh(np.sin(x2))))))),0.055753594327101745,12,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin(np.sqrt(np.abs((np.tanh((np.exp(np.sqrt(np.abs(np.sin((np.tanh(x2)/np.sqrt(np.abs(x1))))))) * (np.sqrt(np.abs((x3/4))) - np.log(1 + np.abs(np.sqrt(np.abs((1/np.tanh(x3))))))))) + np.exp((5/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - 2))))))) * x3))))))) * (np.log(1 + np.abs(np.exp(np.tanh(np.tanh((np.tanh((x0 + x0)) + ((x2 * 3) + (x3/8))))))))/9)))))),0.05712227620815169,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((x0/(((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.05810752604469625,28,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(np.sin(np.exp(8))))))))),0.05906642217740998,16,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(5))))))))),0.05979819000477028,24,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(((x2 * 3) + (x3/8)))))),0.05980020296790785,12,14,71.42699527740479,0
np.sin(np.log(1 + np.abs(np.log(1 + np.abs(np.sqrt(np.abs(((np.sin((np.tanh(x2) + np.tanh((np.log(1 + np.abs((np.sqrt(np.abs(3)) * np.exp(x0)))) + (np.sin((x2 + 5)) + np.exp(np.tanh(3))))))) * (((np.sqrt(np.abs(np.log(1 + np.abs(np.exp((6 + x1)))))) * np.sin(np.exp(((5 * 7) * np.sqrt(np.abs(x2)))))) - (np.exp(np.tanh(np.exp((9 * 8))))/4)) + np.sin(np.exp(np.exp(np.exp(np.tanh((5 + x4)))))))) - x2)))))))),0.06191668538397924,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) * np.tanh(np.sin(x2))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.06375981142853428,28,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2)))))))))))))),0.06387661549469258,22,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2)))))))))))))),0.06387661549469258,22,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(x4)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.0650045352853998,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(2)/np.sin((2 - (x0 + x0)))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.06568678266465404,24,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.tanh(np.sin(x3)))))),0.06699268478902269,12,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(x0))))))))))),0.06782359861068799,18,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin(np.sqrt(np.abs(x3))) * (x1/9)))))),0.06869941249365175,12,14,71.42699527740479,0
np.tanh(np.tanh((x3/np.log(1 + np.abs(np.tanh(9)))))),0.06908070971871874,12,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs((((np.tanh(0) - np.sin(np.exp(8))) * 6) - x3))))),0.06932861823230771,18,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin(np.sqrt(np.abs(x3))) * (x3/9)))))),0.07089602256369354,12,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(((6 + np.tanh(x4)) + x1))))))))),0.07382231478989054,18,14,71.42699527740479,0
np.sin(np.log(1 + np.abs(np.sin(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2)))))))))))))))))),0.07444094620622903,28,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.sqrt(np.abs((np.sin((x1 * (8/6))) - ((6 + np.tanh(8)) + (np.sqrt(np.abs(9))/(5 * x4)))))))))))),0.07444840317544532,20,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.0755935938941793,26,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(7))))))),0.07818640504145127,12,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - ((x3 + np.tanh(x3)) + 7)))))))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.07925018706234074,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh((np.tanh(x1)/np.sqrt(np.abs(x0)))))),0.08029504870624593,10,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((5/(np.log(1 + np.abs((x3 * (((np.tanh(0) - np.sin(np.exp(8))) * 6) - x3)))) * x3))))))),0.08296502235259591,28,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((np.sqrt(np.abs(np.log(1 + np.abs(x2))))/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - ((6 - x3)/np.tanh(2))))))))) * x3))))))),0.08546091490027605,26,14,71.42699527740479,0
np.sqrt(np.abs((np.sin(np.sin(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs(np.log(1 + np.abs(np.sqrt(np.abs(np.exp((8 * np.tanh(np.sqrt(np.abs(2))))))))))))))))) * np.sin(x2)))),0.08810539938813562,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2))))))/(((np.sin(2)/np.sin((2 - ((0/x4) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(5))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.08909907242121587,28,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh(np.sin((x1 * (8/6)))))))),0.0929202285926826,16,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs((np.exp((np.log(1 + np.abs(x0)) + (1 - 5)))/np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(x0)))))))))))))))))),0.09873376536123718,26,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.sin((np.tanh(np.log(1 + np.abs(x2)))/(((np.sin(2)/np.sin((2 - ((0/(5 - x4)) + np.tanh(np.sin(x2)))))) * np.sin(np.sin(np.sin(np.sqrt(np.abs(x3)))))) - np.tanh(np.sqrt(np.abs(4)))))))))),0.10097625677627103,28,14,71.42699527740479,0
np.sqrt(np.abs(np.tanh(np.tanh(np.log(1 + np.abs(x2)))))),0.10305670402085323,10,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.tanh((x4/np.log(1 + np.abs(np.tanh(np.sqrt(np.abs(x0)))))))))),0.10929236760147679,16,14,71.42699527740479,0
((np.log(1 + np.abs(np.exp(7)))/np.exp(8)) + np.sqrt(np.abs(np.sin(np.log(1 + np.abs(np.log(1 + np.abs(np.sin((np.sin(np.log(1 + np.abs(np.log(1 + np.abs(np.sin(((x2/6) + np.exp(x4))))))))/4)))))))))),0.11921431670795868,28,14,71.42699527740479,0
np.tanh(np.tanh(np.exp((np.sin((x0 * np.exp((x3 * 2)))) * (6 - x3))))),0.12826225305316968,18,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs(np.tanh(np.sin(np.log(1 + np.abs(np.tanh((5/x3)))))))))),0.12954087181119284,16,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin(np.sqrt(np.abs(x3))) * (np.log(1 + np.abs(np.exp(6)))/9)))))),0.1304839968375716,14,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(x0))))))/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - ((6 + np.tanh(8)) + (x4/(5 * x4)))))))))) * x3))))))),0.16268940060751752,28,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs(((5/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - 2))))))) * x3)) * (np.log(1 + np.abs(np.exp(np.tanh(np.tanh((np.tanh((x0 + x0)) + ((x2 * np.exp(np.sin(3))) + x2)))))))/9)))))),0.1671462116896935,28,14,71.42699527740479,0
np.tanh(x3),0.17652246246610076,4,14,71.42699527740479,0
np.sin(np.log(1 + np.abs((((np.tanh(0) - np.sin(np.exp(8))) * 6) - x3)))),0.17990484501457465,16,14,71.42699527740479,0
np.tanh((5/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - 2))))))) * x3))),0.19543631957936872,16,14,71.42699527740479,0
np.tanh(5),0.23910655037578898,4,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs(np.tanh(9))))),0.23918736387939432,8,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh((7/((np.exp((np.log(1 + np.abs(x0)) + x0))/np.tanh(np.sin(np.log(1 + np.abs(np.sin(np.sqrt(np.abs(x0)))))))) * x3))))))),0.284165963393046,26,14,71.42699527740479,0
np.tanh(np.sin(np.log(1 + np.abs(np.tanh(((np.log(1 + np.abs(np.exp(np.tanh(np.tanh((np.tanh((x0 + x0)) + ((x2 * 3) + (x3/x2))))))))/9)/x2)))))),0.2870141257752601,28,14,71.42699527740479,0
np.log(1 + np.abs((x1 - 3))),0.3189918458645994,6,14,71.42699527740479,0
np.sin(np.tanh(np.exp((x3 * (((np.tanh(0) - np.sin(np.tanh(8))) * x1) - x3))))),0.3291311403604795,20,14,71.42699527740479,0
np.sqrt(np.abs(0)),0.3489635691158829,4,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh(np.log(1 + np.abs(0)))))),0.3489635691158829,10,14,71.42699527740479,0
np.log(1 + np.abs(np.tanh(np.tanh(np.log(1 + np.abs(0)))))),0.3489635691158829,10,14,71.42699527740479,0
np.sin(np.exp((np.sin((np.log(1 + np.abs((np.exp(np.log(1 + np.abs(np.tanh(np.sin((np.sqrt(np.abs(x0)) + (x2 + 3)))))))/np.sqrt(np.abs(np.log(1 + np.abs(np.tanh((np.tanh(0) + np.sqrt(np.abs(np.sin(3))))))))))))/np.log(1 + np.abs(x2)))) * ((np.sqrt(np.abs(((np.sin(((np.log(1 + np.abs(x4))/np.sin(x3)) - (np.sqrt(np.abs(np.sqrt(np.abs(3)))) + np.exp(np.log(1 + np.abs(x1)))))) - ((np.log(1 + np.abs(np.tanh(np.tanh(x3)))) - np.sqrt(np.abs(np.sqrt(np.abs(np.sqrt(np.abs(x4)))))))/np.tanh(x2)))/np.log(1 + np.abs(6))))) + np.tanh((x2 + x2)))/np.exp((np.sin((np.sqrt(np.abs((x1 + x0))) - (x3 + ((x3 * np.sqrt(np.abs(6))) + 5)))) + ((np.sin(np.sqrt(np.abs(np.exp(x2)))) + np.tanh(np.sin(x2))) + (np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.sin((6 * x1))))))) * np.exp(((np.tanh(np.sqrt(np.abs(x3)))/np.exp(np.tanh(1))) - np.log(1 + np.abs(np.sin(np.tanh(2)))))))))))))),0.4571419426697021,28,14,71.42699527740479,0
np.log(1 + np.abs(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs((4 - 2))))))),0.5714988775533709,12,14,71.42699527740479,0
(np.log(1 + np.abs(np.tanh(np.sin(((np.exp((((x2/np.log(1 + np.abs(((x0 + 0) - x2))))/(np.log(1 + np.abs((x0 - np.tanh(2)))) + np.log(1 + np.abs((np.exp(6)/np.sin(x3)))))) - np.sin((np.exp(x2) + ((np.sin(x4) + 1) + np.log(1 + np.abs((x1 * 1)))))))) * (((x0 + (np.log(1 + np.abs((np.exp(x3) + (x4 - x0))))/np.exp(np.log(1 + np.abs(x1))))) * ((np.exp((x3 * (x0 + 2))) - ((np.tanh(9) * np.tanh(2)) + np.sin(np.tanh(5)))) - 0)) + np.sin(np.exp(((np.log(1 + np.abs((5/3)))/np.sqrt(np.abs(np.tanh(x4)))) * np.sqrt(np.abs(np.sin(x4)))))))) * np.tanh((np.log(1 + np.abs(np.tanh(((0/np.sqrt(np.abs(7)))/(np.sqrt(np.abs(np.sqrt(np.abs(0)))) * 7))))) + (np.sin(((np.log(1 + np.abs((5/2))) - (np.log(1 + np.abs(4)) + (9 - 8)))/np.tanh(7))) + x0))))))))/np.log(1 + np.abs(x1))),0.6067293763765261,28,14,71.42699527740479,0
np.sin(((0/x4) + np.tanh(np.sin(x2)))),0.6475058478970286,10,14,71.42699527740479,0
np.tanh(np.sin(x0)),0.6612395970593457,6,14,71.42699527740479,0
np.log(1 + np.abs((x4 + np.sin(np.exp((x3/np.log(1 + np.abs(np.sqrt(np.abs((((((9 + np.tanh(4)) * np.exp(np.log(1 + np.abs(7)))) - np.tanh((np.exp(x4) * (x0 * x3))))/np.exp(x4))/(8 * np.sin(9))))))))))))),0.8966297356673774,28,14,71.42699527740479,0
np.sqrt(np.abs(((np.tanh(0) - np.sin(np.exp(8))) * 6))),1.03649891648696,12,14,71.42699527740479,0
np.log(1 + np.abs((5/x0))),1.0390284980717381,6,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin((x1 * (8/x1))) - ((6 + np.tanh(8)) + (np.sqrt(np.abs(9))/(5 * x4)))))))),1.1238988888682577,14,14,71.42699527740479,0
np.sqrt(np.abs(np.sqrt(np.abs((np.sin(np.sqrt(np.abs(x3))) * ((6 + np.tanh(x4)) + (np.sqrt(np.abs(9))/np.tanh(6)))))))),1.3309617155724958,14,14,71.42699527740479,0
np.sqrt(np.abs(x3)),1.5343051501146157,4,14,71.42699527740479,0
2,2.1294111722009963,2,14,71.42699527740479,0
np.sin(5),2.3326906697983283,4,14,71.42699527740479,0
np.exp(np.tanh((np.log(1 + np.abs((np.tanh(np.sqrt(np.abs((np.exp((np.exp((np.log(1 + np.abs(x0)) + (1 - 5)))/np.sin(np.tanh(0)))) + np.log(1 + np.abs(np.exp(x0))))))) * ((5 - x4) * (np.sin(np.exp(np.tanh(4))) + (x2 + np.tanh(np.sin(x2)))))))) - np.log(1 + np.abs(1))))),2.5129631623444197,28,14,71.42699527740479,0
(2 - x3),5.501839431182413,4,14,71.42699527740479,0
(np.log(1 + np.abs((np.sin((np.sin((np.log(1 + np.abs(np.exp(x4))) * np.sin(0))) + ((x0/(5 - np.sqrt(np.abs(7)))) + (np.sin(x3)/np.tanh((np.exp(np.sqrt(np.abs(np.exp(np.log(1 + np.abs(x4)))))) + (np.sqrt(np.abs(np.sqrt(np.abs(np.sqrt(np.abs(9)))))) + np.exp(((x0 - 6) + np.sin(x0)))))))))) * (6 + np.log(1 + np.abs(np.exp(np.tanh(np.exp(np.log(1 + np.abs(np.tanh(np.sin((np.sqrt(np.abs(x2)) + (x4 + 1))))))))))))))) + (np.tanh(2) + (1 - ((np.exp(np.sin(np.log(1 + np.abs(np.tanh(np.sin(np.sqrt(np.abs(((x2 * x0)/np.sin(x2))))))))))/(x1 * np.exp(0))) + ((np.sqrt(np.abs((x0 - np.exp(np.log(1 + np.abs(np.sqrt(np.abs(8)))))))) + np.tanh((((np.log(1 + np.abs(((6/x2)/2))) * (x2 - 8)) + (np.sin(0) - ((4 * (x2 * 0)) * (np.exp(3)/np.sqrt(np.abs(x0)))))) * 7))) * ((np.sqrt(np.abs((((np.tanh(np.sqrt(np.abs(x1)))/np.sqrt(np.abs(np.log(1 + np.abs(7)))))/(np.exp(np.tanh(5))/7)) + np.sin(np.exp(np.sin((7 - x0)))))))/(np.exp(np.exp((np.sin(np.exp(2))/(x0/np.exp(x2))))) + np.exp((x1/1)))) + np.log(1 + np.abs(np.exp(np.log(1 + np.abs(3))))))))))),8.523088599026028,28,14,71.42699527740479,0
(4 - np.sin(np.sin(np.log(1 + np.abs(np.sin((np.sqrt(np.abs(x4)) - np.exp((np.sqrt(np.abs(np.log(1 + np.abs((((x0 + x1) + (0/x4)) + (np.sin(x4) * 4)))))) * np.sqrt(np.abs(9))))))))))),9.227872578229457,28,14,71.42699527740479,0
x2,9.56630340893111,2,14,71.42699527740479,0
np.exp(np.log(1 + np.abs(np.sqrt(np.abs(7))))),9.594498160730561,8,14,71.42699527740479,0
(x3/np.log(1 + np.abs(np.tanh(9)))),20.78179675258979,8,14,71.42699527740479,0
6,29.690306378371222,2,14,71.42699527740479,0
9,71.3609777829989,2,14,71.42699527740479,0
(7/x2),131.3047050323529,4,14,71.42699527740479,0
(7/(np.log(1 + np.abs(np.sqrt(np.abs(np.sqrt(np.abs((x1 - 8))))))) * x3)),143.22337707305536,14,14,71.42699527740479,0
np.log(1 + np.abs((((np.exp((np.exp(np.exp(np.log(1 + np.abs(x3)))) - (x1 - (np.sqrt(np.abs(np.sin(((5 - np.log(1 + np.abs(x4))) * np.sqrt(np.abs((x4 * x4))))))) - (np.tanh((((x2 - 0) + np.log(1 + np.abs(2)))/x4)) + 3)))))/np.sqrt(np.abs(((np.exp(np.log(1 + np.abs(np.exp((((x1/0) + (x4 - 4)) - np.sin(np.log(1 + np.abs(0)))))))) - np.log(1 + np.abs((np.log(1 + np.abs(np.sin((np.sin(x4)/np.tanh(x2))))) * (((np.exp(x1)/np.tanh(0)) - (np.sqrt(np.abs(4))/2)) * (x4/np.sqrt(np.abs(1))))))))/np.tanh(np.sin((np.sqrt(np.abs(np.exp(((9 - 5) - np.exp(x2))))) * np.tanh((((x3 * 0)/(x2/x2)) + np.log(1 + np.abs((0/8)))))))))))) + np.exp(((np.sin(np.tanh(np.sqrt(np.abs(np.sqrt(np.abs(np.tanh(np.exp(np.tanh(x0)))))))))/np.log(1 + np.abs(np.exp((np.exp((np.exp(np.sqrt(np.abs(9))) - (5 * np.exp(7)))) - (9 * np.sqrt(np.abs(x1)))))))) * (((((((4 + np.exp(x0)) - np.tanh((x2/x1))) - (((x1 * x0) - np.sin(x0)) * (np.sin(x2) + (x4 + x1)))) - x2)/(np.sin(np.tanh(x4)) - np.sqrt(np.abs(x3)))) * (x0 - 8)) * np.sqrt(np.abs(np.sqrt(np.abs(np.exp(np.sqrt(np.abs((np.tanh((1 * x3))/(np.log(1 + np.abs(x4)) * x3))))))))))))) - 1))),100000000,28,14,71.42699527740479,0
((np.exp((np.log(1 + np.abs((np.log(1 + np.abs(3)) - np.sin(((4 * (np.log(1 + np.abs((np.tanh(x4) + (8 * 0)))) * x3))/(np.sin(np.exp((np.sqrt(np.abs(2))/(x1 - x3)))) * (np.sqrt(np.abs(((x3 + x0)/(x2 + x3)))) + (np.log(1 + np.abs(4)) - x4))))))))/x0))/(np.tanh(np.tanh(x3)) - np.sin((((np.sin(np.tanh((((np.exp(5) * (1 + 9)) - np.sqrt(np.abs((6 * x3))))/np.tanh(((2 * x3) - 6))))) + np.log(1 + np.abs(((np.sqrt(np.abs(np.sqrt(np.abs(np.tanh(x1)))))/(5/((x1 + 4) * np.tanh(8)))) - np.log(1 + np.abs(np.tanh(np.exp(np.sqrt(np.abs(x4)))))))))) + x0) - np.sin((np.sin((np.sqrt(np.abs(9)) * 9)) + np.sin((9 - np.log(1 + np.abs(np.sin(np.tanh((2 - x1))))))))))))) + np.tanh((x1 - (np.log(1 + np.abs(3))/np.exp((x0 * (np.log(1 + np.abs(np.tanh((np.sin(((8/6) * 0)) * 3)))) * (np.tanh(8)/np.sqrt(np.abs(3)))))))))),3301201749525.0684,28,14,71.42699527740479,0
(x4/np.log(1 + np.abs(np.tanh(np.exp((5 * (((np.tanh(0) - np.sin(np.exp(8))) * (np.sqrt(np.abs(3))/5)) - x3))))))),1.9380680170662403e+26,22,14,71.42699527740479,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2)))))))))))))))))),0.033456378762182895,26,15,81.98958158493042,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2)))))))))))))))))),0.033456378762182895,26,15,81.98958158493042,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2))))))))))))))))))),0.03394186323728665,28,15,81.98958158493042,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2))))))))))))))))))),0.03394186323728665,28,15,81.98958158493042,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2))))))))))))))))))),0.03394186323728665,28,15,81.98958158493042,0
np.sin(np.sqrt(np.abs(np.log(1 + np.abs(np.tanh(np.log(1 + np.abs(np.log(1 + np.abs(np.exp(np.sin(np.sin(((6/(5/(2 - x3))) + np.exp(np.log(1 + np.abs(np.sqrt(np.abs(2))))))))))))))))))),0.03394186323728665,28,15,81.98958158493042,0
